current,run,epoch,loss,accuracy,precision,recall,f1,auc,epoch_duration,run_duration,lr,batch_size,shuffle,device,num_workers
Train,1,10,0.3634846053689378,0.8466557911908646,0.8350955581762469,0.8739506772238583,0.8520095423923465,0.8480335985429026,0.7166297435760498,10.578365087509155,0.01,50,False,cuda,1
Test,1,2,0.6974254129277436,0.7224334600760456,0.6867896752372521,0.845182141822458,0.7514469864461991,0.72574254843234,0.5662014484405518,11.34620451927185,0.01,50,False,cuda,1
Train,2,1,0.8439612573356068,0.4934747145187602,0.5116217788763952,0.5592033318208727,0.5228318845187198,0.5063341397208853,0.6316726207733154,0.6346657276153564,0.01,100,False,cuda,1
Train,2,2,0.737852334587259,0.5546492659053833,0.5685892966918039,0.5879884677484861,0.5742685549157488,0.5613702159237202,0.640817403793335,1.7843308448791504,0.01,100,False,cuda,1
Train,2,3,0.6761086463539285,0.6557911908646004,0.658737350391125,0.6970499913312864,0.6738567615882634,0.6633082924865501,0.7002804279327393,2.6982314586639404,0.01,100,False,cuda,1
Train,2,4,0.6069705716742971,0.7088091353996737,0.710296406719148,0.7533508550705755,0.728300067492005,0.7188802811899431,0.7336881160736084,3.6298975944519043,0.01,100,False,cuda,1
Train,2,5,0.5614181813369179,0.7398042414355628,0.7249708292768035,0.8135812600117038,0.7644769392856495,0.7493740093438225,0.6088192462921143,4.440249919891357,0.01,100,False,cuda,1
Test,2,1,0.7620605849041232,0.6463878326996197,0.6500139570860661,0.6906628432320132,0.6628393763382305,0.6520512145137333,0.5605165958404541,5.19063401222229,0.01,50,False,cuda,1
Train,2,6,0.5421980996699746,0.7577487765089723,0.751314160592905,0.8041009274688756,0.7749132656843298,0.7663675507106359,0.6168596744537354,5.880340814590454,0.01,100,False,cuda,1
Train,2,7,0.47682783343080204,0.8034257748776509,0.8004334888714009,0.8315929874629429,0.8134288081071251,0.8106179349616214,0.6257495880126953,6.7054479122161865,0.01,100,False,cuda,1
Train,2,8,0.41415371596327033,0.8262642740619902,0.8059234246323869,0.8850642790759564,0.8428224826045236,0.8367176734078813,0.5939674377441406,7.503840446472168,0.01,100,False,cuda,1
Train,2,9,0.3186239333759513,0.8784665579119086,0.8672272057594578,0.9127231647441462,0.8867133646834897,0.8833565220404614,0.719597339630127,8.423538446426392,0.01,100,False,cuda,1
Train,2,10,0.2539993304801804,0.9061990212071778,0.8944625227575335,0.9332769949513757,0.9123115427903797,0.9131700883711648,0.610640287399292,9.234038591384888,0.01,100,False,cuda,1
Test,2,2,0.9655201616396015,0.6730038022813688,0.6613695164988269,0.7326123883436136,0.6908709135902061,0.6764836287393191,0.5766861438751221,10.01382851600647,0.01,50,False,cuda,1
Train,3,1,0.6908680204466155,0.564437194127243,0.5671662153272348,0.5659145727556392,0.5624669907858231,0.567207000997699,0.7719848155975342,0.773979902267456,0.001,50,False,cuda,1
Train,3,2,0.6055019662197418,0.6982055464926591,0.6921027861027862,0.7311306725115173,0.7067606230675245,0.7029214728006508,0.7995333671569824,1.7960789203643799,0.001,50,False,cuda,1
Train,3,3,0.5203248176353013,0.7536704730831973,0.7371427050105582,0.8011110784188261,0.7647307482176607,0.7580403191526638,0.7528705596923828,2.770388603210449,0.001,50,False,cuda,1
Train,3,4,0.41708504419536807,0.8205546492659054,0.807899138978164,0.8498720654169856,0.8246704795066782,0.8257768165512256,0.7281589508056641,3.698489189147949,0.001,50,False,cuda,1
Train,3,5,0.3452900195491256,0.8694942903752039,0.8572853258285194,0.8939544876210632,0.8721110658429596,0.872555315913341,0.7228760719299316,4.630007266998291,0.001,50,False,cuda,1
Test,3,1,0.6692097015933846,0.720532319391635,0.6993738372315579,0.769930413606303,0.7299027905899446,0.7142385850032027,0.5994186401367188,5.442489385604858,0.001,50,False,cuda,1
Train,3,6,0.24974142485351392,0.9127243066884176,0.9024307857842931,0.9257165212812228,0.9125602462797999,0.9138484863735656,0.8147373199462891,6.3605523109436035,0.001,50,False,cuda,1
Train,3,7,0.20667412705707316,0.933115823817292,0.9350391172398758,0.9310120482255592,0.9321449864232825,0.9330770564787145,0.6939036846160889,7.262546539306641,0.001,50,False,cuda,1
Train,3,8,0.27140656464883595,0.8988580750407831,0.8922410784424422,0.9120906757607922,0.9004383532899505,0.8983317345699412,0.7037243843078613,8.172605752944946,0.001,50,False,cuda,1
Train,3,9,0.26162506140416053,0.8955954323001631,0.8858153527631788,0.9128359262307626,0.8964798867511847,0.9004584548020499,0.6973137855529785,9.071232318878174,0.001,50,False,cuda,1
Train,3,10,0.18707165664721273,0.9249592169657422,0.9193672450709933,0.9335942434396798,0.9246369528640499,0.9277003684481238,0.7153468132019043,10.021944999694824,0.001,50,False,cuda,1
Test,3,2,0.8110987057930616,0.7395437262357415,0.7177912821739295,0.7965824689144846,0.7509715465684426,0.7382146849384821,0.5530612468719482,10.783738851547241,0.001,50,False,cuda,1
Train,4,1,0.7294938041179837,0.5293637846655791,0.5360252456044468,0.632836191458408,0.5720273709388357,0.530676560582337,0.6243138313293457,0.6263077259063721,0.001,100,False,cuda,1
Train,4,2,0.6577120130641619,0.6688417618270799,0.6664082916433341,0.7119403393053236,0.6858379754447191,0.6729534543791739,0.6523964405059814,1.4869179725646973,0.001,100,False,cuda,1
Train,4,3,0.5459814947736594,0.7495921696574225,0.7469795227185172,0.7943517695744535,0.7664697219411275,0.7621402322394206,0.6692032814025879,2.3707220554351807,0.001,100,False,cuda,1
Train,4,4,0.4413122599898894,0.8115823817292006,0.8037662569246979,0.8538787409251669,0.8263578343984493,0.8235729410592233,0.6583070755004883,3.274684429168701,0.001,100,False,cuda,1
Train,4,5,0.3194607940136317,0.8817292006525286,0.8669239279361753,0.9126786104091462,0.8879855385175157,0.8880466826007378,0.6742284297943115,4.146719217300415,0.001,100,False,cuda,1
Test,4,1,0.7678314448536122,0.7053231939163498,0.7234486652273213,0.6791232044196472,0.69439912812101,0.706000522982941,0.5714771747589111,4.9595208168029785,0.001,50,False,cuda,1
Train,4,6,0.25761410363054976,0.8923327895595432,0.886520702459342,0.9090024379828262,0.8963496908801314,0.8985166380847942,0.6024050712585449,5.631823778152466,0.001,100,False,cuda,1
Train,4,7,0.35792166947540605,0.8703099510603589,0.8762232562056322,0.8856037174662461,0.8767923825922248,0.8797257448031883,0.5984368324279785,6.429681777954102,0.001,100,False,cuda,1
Train,4,8,0.2467945230240534,0.9086460032626428,0.8986911471409585,0.9332761562907146,0.9149066514600975,0.9143218559724092,0.6550147533416748,7.279137372970581,0.001,100,False,cuda,1
Train,4,9,0.1370016311494357,0.9526916802610114,0.9454912604305302,0.9662166292826669,0.9551792362429358,0.9559751587542238,0.617314338684082,8.093029975891113,0.001,100,False,cuda,1
Train,4,10,0.10180450291456396,0.9600326264274062,0.957511815310268,0.9676107614176426,0.9621415574211514,0.9623919360978876,0.6912174224853516,8.982814311981201,0.001,100,False,cuda,1
Test,4,2,1.0028753330499047,0.747148288973384,0.7377952711257834,0.7772253950119562,0.7513094647896932,0.7401132172513528,0.6263253688812256,9.809815883636475,0.001,50,False,cuda,1
