current,run,epoch,loss,accuracy,precision,recall,f1,auc,epoch_duration,run_duration,lr,batch_size,shuffle,device,num_workers
Train,1,1,0.7696380890407531,0.5089722675367048,0.5105350802142677,0.5378908863343742,0.5130024276335557,0.5129865175284558,2.514281988143921,2.608067035675049,0.01,50,False,cuda,1
Train,1,2,0.7211555445758203,0.5383360522022839,0.5358674567232918,0.541874912167769,0.5357036692789233,0.5374114592376931,0.7312278747558594,3.7290050983428955,0.01,50,False,cuda,1
Train,1,3,0.7469289892065972,0.5440456769983687,0.5410168577848221,0.5371222796691772,0.5277901558755748,0.5487129120241755,0.7702987194061279,4.686018466949463,0.01,50,False,cuda,1
Train,1,4,0.6795537413430641,0.6223491027732463,0.6206916264526271,0.6093394966741293,0.6074286677963561,0.6243937500261122,0.7468087673187256,5.630275249481201,0.01,50,False,cuda,1
Train,1,5,0.6519830489430887,0.6737357259380098,0.6529253306330959,0.7448230507338791,0.688383461032265,0.6745054798021982,0.6917963027954102,6.544637203216553,0.01,50,False,cuda,1
Test,1,1,0.7369608593530981,0.6045627376425855,0.6077326969248655,0.6300483964097078,0.6168771919938151,0.6087436115685361,0.5759663581848145,7.305111885070801,0.01,50,False,cuda,1
Train,1,6,0.6109696167230995,0.6965742251223491,0.6811469964568166,0.7438449345101761,0.7049118863355375,0.7017349336576574,0.7350940704345703,8.107706308364868,0.01,50,False,cuda,1
Train,1,7,0.624197196415937,0.6859706362153344,0.6600855085074774,0.7539398322226103,0.697093791386192,0.6881718783028554,0.6918985843658447,8.99202299118042,0.01,50,False,cuda,1
Train,1,8,0.5555472636008923,0.7577487765089723,0.719215837136019,0.8444854778841624,0.7710056755389425,0.7602488193816856,0.7338619232177734,9.927740573883057,0.01,50,False,cuda,1
Train,1,9,0.5082056363877425,0.768352365415987,0.7318621363456087,0.8431226294214348,0.7789082230305737,0.7708990887618209,0.7169375419616699,10.870217323303223,0.01,50,False,cuda,1
Train,1,10,0.5105784396849099,0.7781402936378466,0.7583763765583541,0.8169682242300804,0.7811825257388851,0.7799101778409916,0.7372727394104004,11.797924041748047,0.01,50,False,cuda,1
Test,1,2,0.7352684783844894,0.6806083650190115,0.6520500135538086,0.8143672394497782,0.720608425142124,0.6803395678610745,0.5809512138366699,12.574535369873047,0.01,50,False,cuda,1
Train,2,1,0.7727551664458208,0.5146818923327896,0.5023282877893139,0.478593450690212,0.4813836136272312,0.503829065315302,0.6575102806091309,0.6595051288604736,0.01,100,False,cuda,1
Train,2,2,0.7699279372882687,0.5,0.49705394394034375,0.49506864123165595,0.49062332871052194,0.5048443345091115,0.6752297878265381,1.526777744293213,0.01,100,False,cuda,1
Train,2,3,0.7235382402507166,0.5815660685154975,0.5754049129067822,0.6171013687234355,0.589417492288886,0.5835012859174843,0.6405889987945557,2.365885019302368,0.01,100,False,cuda,1
Train,2,4,0.7208611165913245,0.5840130505709625,0.5786449272018546,0.6117240525350427,0.5863907859706579,0.5931123247988072,0.6846261024475098,3.2524631023406982,0.01,100,False,cuda,1
Train,2,5,0.6971538504418502,0.6598694942903752,0.6568038246208268,0.6825731338432065,0.6619262822162892,0.6649883561570403,0.6482036113739014,4.117874622344971,0.01,100,False,cuda,1
Test,2,1,0.746707612570701,0.5570342205323194,0.5639475952617311,0.589793039505897,0.5734315854292379,0.559320617101947,0.5807368755340576,4.890068292617798,0.01,50,False,cuda,1
Train,2,6,0.6986429261538956,0.6402936378466558,0.6231438104710373,0.7186671532488352,0.6648393147079583,0.6477723580325982,0.6287171840667725,5.586410045623779,0.01,100,False,cuda,1
Train,2,7,0.6409051756679914,0.6908646003262643,0.6686057563675796,0.7749290493003247,0.7156946717031899,0.6986958314972836,0.6044940948486328,6.392389535903931,0.01,100,False,cuda,1
Train,2,8,0.6122464262447388,0.7112561174551386,0.7025829656568275,0.7562458674726037,0.7249052505257239,0.7218093123069267,0.6532690525054932,7.23675537109375,0.01,100,False,cuda,1
Train,2,9,0.5531250433859584,0.7610114192495921,0.7469375147102835,0.8167475100588905,0.7742112314160524,0.771480892586613,0.7184178829193115,8.14562201499939,0.01,100,False,cuda,1
Train,2,10,0.5040702286980085,0.7952691680261011,0.7751229319399576,0.8526810594872086,0.8095464333301934,0.8041662110466962,0.7589292526245117,9.14890170097351,0.01,100,False,cuda,1
Test,2,2,0.6809949648244299,0.6939163498098859,0.6824545165380942,0.7755894839270798,0.7225293433933747,0.7002601597254002,0.6643025875091553,10.029337406158447,0.01,50,False,cuda,1
Train,3,1,0.694658664369661,0.566884176182708,0.5725930001506423,0.44809748028817525,0.4874661213363247,0.5656615507591866,0.852574348449707,0.8565516471862793,0.001,50,False,cuda,1
Train,3,2,0.6109090968601856,0.6867862969004894,0.6763420890315195,0.7077333924829305,0.6863436767196827,0.6878122556485807,0.7874965667724609,1.8898544311523438,0.001,50,False,cuda,1
Train,3,3,0.5024037951357407,0.7626427406199021,0.7463842444552471,0.77487921351861,0.7576355853012849,0.7607044106878961,0.7733170986175537,2.8878607749938965,0.001,50,False,cuda,1
Train,3,4,0.3765937402771503,0.8433931484502447,0.8345910750902236,0.852287525239704,0.8405830049058722,0.8462943465557906,0.748845100402832,3.85709547996521,0.001,50,False,cuda,1
Train,3,5,0.31551056880303346,0.8727569331158238,0.8738144707900883,0.8732669397114434,0.8707229246883567,0.8759898023908872,0.7670185565948486,4.823108911514282,0.001,50,False,cuda,1
Test,3,1,0.6550836755748938,0.7509505703422054,0.7522053519804643,0.7730700406485108,0.7584258823212469,0.754527410747476,0.6023163795471191,5.621604681015015,0.001,50,False,cuda,1
Train,3,6,0.3614140859824798,0.8409461663947798,0.830461361880714,0.8587103782111862,0.8402777229505324,0.8435438384382925,0.7528979778289795,6.459359407424927,0.001,50,False,cuda,1
Train,3,7,0.20653204308734632,0.9249592169657422,0.9099726972054775,0.9350912729936185,0.9204947302191955,0.9258951248760457,0.7490684986114502,7.4324822425842285,0.001,50,False,cuda,1
Train,3,8,0.1497730951555693,0.9437194127243067,0.9370348565932958,0.9432513784818568,0.9386196051293859,0.9447713695120089,0.7578301429748535,8.386182069778442,0.001,50,False,cuda,1
Train,3,9,0.11758975385343368,0.9600326264274062,0.9642275735717335,0.9584901413998189,0.960492366780487,0.9614579648360301,0.7998628616333008,9.425598382949829,0.001,50,False,cuda,1
Train,3,10,0.09727576480901892,0.967373572593801,0.9673488505971936,0.9711453936744258,0.9681003654264921,0.9697511410665153,0.8021645545959473,10.475072145462036,0.001,50,False,cuda,1
Test,3,2,0.9041974129785603,0.7699619771863118,0.7544185213706904,0.8202143510815912,0.7826980170207222,0.7741726730647912,0.5708968639373779,11.286925554275513,0.001,50,False,cuda,1
Train,4,1,0.7291919887552059,0.5285481239804242,0.5394847846270694,0.5602801705301412,0.5399766481738995,0.5393892480444645,0.7969045639038086,0.7998981475830078,0.001,100,False,cuda,1
Train,4,2,0.6691294432075339,0.6386623164763459,0.6329523087628226,0.6632488352416525,0.6446702089913745,0.6429630495299848,0.6554322242736816,1.6836838722229004,0.001,100,False,cuda,1
Train,4,3,0.6050169078988702,0.7071778140293637,0.7013450927946576,0.742337523398635,0.7184874914432332,0.7169941400653084,0.6326062679290771,2.5434813499450684,0.001,100,False,cuda,1
Train,4,4,0.5293550756782731,0.7479608482871125,0.7415837280969616,0.7818359247220273,0.7587031532512362,0.7595470118896824,0.6266467571258545,3.3926525115966797,0.001,100,False,cuda,1
Train,4,5,0.44501934315991054,0.8075040783034257,0.8001162688458309,0.8343281051806244,0.8155929070367569,0.8166564550116698,0.6139073371887207,4.211005210876465,0.001,100,False,cuda,1
Test,4,1,0.6964005841501766,0.6901140684410646,0.6769948442362236,0.7500933695632603,0.7097536392382222,0.6901393742616714,0.606555700302124,5.031736135482788,0.001,50,False,cuda,1
Train,4,6,0.34487342635142276,0.8686786296900489,0.8561139529026154,0.8899229529850964,0.871729253643475,0.8740356187286047,0.6739757061004639,5.783406734466553,0.001,100,False,cuda,1
Train,4,7,0.23329619676798435,0.9176182707993474,0.9195404503306867,0.9213091335879943,0.919756816787834,0.9220476804123334,0.6153993606567383,6.6104652881622314,0.001,100,False,cuda,1
Train,4,8,0.18566794614467108,0.9282218597063622,0.933587969588694,0.9328457672104735,0.932119637297206,0.9333242335888526,0.6374428272247314,7.451398849487305,0.001,100,False,cuda,1
Train,4,9,0.27009337095218616,0.8988580750407831,0.8875201898380742,0.9157397107464129,0.8981947170525247,0.9020168038522731,0.7038209438323975,8.366807460784912,0.001,100,False,cuda,1
Train,4,10,0.186642223200343,0.9249592169657422,0.9309381313460661,0.9227161029284627,0.925590987693857,0.9297830314050841,0.6449875831604004,9.278151512145996,0.001,100,False,cuda,1
Test,4,2,0.730642081440175,0.7433460076045627,0.7244227087841204,0.7978106146439092,0.7554094508469915,0.7383769745801831,0.5953726768493652,10.067973613739014,0.001,50,False,cuda,1
